p1,p2,p3,n1,n2,n3
0.035039,0.030831,0.034493,0.025047,0.036689,0.029576
0.030831,0.034493,0.025047,0.036689,0.029576,0.030585
0.034493,0.025047,0.036689,0.029576,0.030585,0.029272
0.025047,0.036689,0.029576,0.030585,0.029272,0.028516
0.036689,0.029576,0.030585,0.029272,0.028516,0.027443
0.029576,0.030585,0.029272,0.028516,0.027443,0.028198
0.030585,0.029272,0.028516,0.027443,0.028198,0.024579
0.029272,0.028516,0.027443,0.028198,0.024579,0.020844
0.028516,0.027443,0.028198,0.024579,0.020844,0.025048
0.027443,0.028198,0.024579,0.020844,0.025048,0.029446
0.028198,0.024579,0.020844,0.025048,0.029446,0.02954
0.024579,0.020844,0.025048,0.029446,0.02954,0.027061
0.020844,0.025048,0.029446,0.02954,0.027061,0.024376
0.025048,0.029446,0.02954,0.027061,0.024376,0.024703
0.029446,0.02954,0.027061,0.024376,0.024703,0.027377
0.02954,0.027061,0.024376,0.024703,0.027377,0.035524
0.027061,0.024376,0.024703,0.027377,0.035524,0.028813
0.024376,0.024703,0.027377,0.035524,0.028813,0.027981
0.024703,0.027377,0.035524,0.028813,0.027981,0.029402
0.027377,0.035524,0.028813,0.027981,0.029402,0.027188
0.035524,0.028813,0.027981,0.029402,0.027188,0.029693
0.028813,0.027981,0.029402,0.027188,0.029693,0.027718
0.027981,0.029402,0.027188,0.029693,0.027718,0.029601
0.029402,0.027188,0.029693,0.027718,0.029601,0.027044
0.027188,0.029693,0.027718,0.029601,0.027044,0.024143
0.029693,0.027718,0.029601,0.027044,0.024143,0.02962
0.027718,0.029601,0.027044,0.024143,0.02962,0.027033
0.029601,0.027044,0.024143,0.02962,0.027033,0.024566
0.027044,0.024143,0.02962,0.027033,0.024566,0.015288
0.024143,0.02962,0.027033,0.024566,0.015288,0.021061
0.02962,0.027033,0.024566,0.015288,0.021061,0.019363
0.027033,0.024566,0.015288,0.021061,0.019363,0.019083
0.024566,0.015288,0.021061,0.019363,0.019083,0.02267
0.015288,0.021061,0.019363,0.019083,0.02267,0.030423
0.021061,0.019363,0.019083,0.02267,0.030423,0.031364
0.019363,0.019083,0.02267,0.030423,0.031364,0.02699
0.019083,0.02267,0.030423,0.031364,0.02699,0.025139
0.02267,0.030423,0.031364,0.02699,0.025139,0.025242
0.030423,0.031364,0.02699,0.025139,0.025242,0.027678
0.031364,0.02699,0.025139,0.025242,0.027678,0.023189
0.02699,0.025139,0.025242,0.027678,0.023189,0.023975
0.025139,0.025242,0.027678,0.023189,0.023975,0.023893
0.025242,0.027678,0.023189,0.023975,0.023893,0.025274
0.027678,0.023189,0.023975,0.023893,0.025274,0.044248
0.023189,0.023975,0.023893,0.025274,0.044248,0.024053
0.023975,0.023893,0.025274,0.044248,0.024053,0.021783
0.023893,0.025274,0.044248,0.024053,0.021783,0.028213
0.025274,0.044248,0.024053,0.021783,0.028213,0.029582
0.044248,0.024053,0.021783,0.028213,0.029582,0.027353
0.024053,0.021783,0.028213,0.029582,0.027353,0.027152
0.021783,0.028213,0.029582,0.027353,0.027152,0.025744
0.028213,0.029582,0.027353,0.027152,0.025744,0.043868
0.029582,0.027353,0.027152,0.025744,0.043868,0.045944
0.027353,0.027152,0.025744,0.043868,0.045944,0.030463
0.027152,0.025744,0.043868,0.045944,0.030463,0.027749
0.025744,0.043868,0.045944,0.030463,0.027749,0.034502
0.043868,0.045944,0.030463,0.027749,0.034502,0.0332
0.045944,0.030463,0.027749,0.034502,0.0332,0.030581
0.030463,0.027749,0.034502,0.0332,0.030581,0.033583
0.027749,0.034502,0.0332,0.030581,0.033583,0.031252
0.034502,0.0332,0.030581,0.033583,0.031252,0.028125
0.0332,0.030581,0.033583,0.031252,0.028125,0.022024
0.030581,0.033583,0.031252,0.028125,0.022024,0.028379
0.033583,0.031252,0.028125,0.022024,0.028379,0.025799
0.031252,0.028125,0.022024,0.028379,0.025799,0.029489
0.028125,0.022024,0.028379,0.025799,0.029489,0.028443
0.022024,0.028379,0.025799,0.029489,0.028443,0.033864
0.028379,0.025799,0.029489,0.028443,0.033864,0.031494
0.025799,0.029489,0.028443,0.033864,0.031494,0.031362
0.029489,0.028443,0.033864,0.031494,0.031362,0.028973
0.028443,0.033864,0.031494,0.031362,0.028973,0.026841
0.033864,0.031494,0.031362,0.028973,0.026841,0.030452
0.031494,0.031362,0.028973,0.026841,0.030452,0.02657
0.031362,0.028973,0.026841,0.030452,0.02657,0.030028
0.028973,0.026841,0.030452,0.02657,0.030028,0.03639
0.026841,0.030452,0.02657,0.030028,0.03639,0.030827
0.030452,0.02657,0.030028,0.03639,0.030827,0.031136
0.02657,0.030028,0.03639,0.030827,0.031136,0.029952
0.030028,0.03639,0.030827,0.031136,0.029952,0.025596
0.03639,0.030827,0.031136,0.029952,0.025596,0.026283
0.030827,0.031136,0.029952,0.025596,0.026283,0.024487
0.031136,0.029952,0.025596,0.026283,0.024487,0.022842
0.029952,0.025596,0.026283,0.024487,0.022842,0.021687
0.025596,0.026283,0.024487,0.022842,0.021687,0.021872
0.026283,0.024487,0.022842,0.021687,0.021872,0.025463
0.024487,0.022842,0.021687,0.021872,0.025463,0.021513
0.022842,0.021687,0.021872,0.025463,0.021513,0.023236
0.021687,0.021872,0.025463,0.021513,0.023236,0.025835
0.021872,0.025463,0.021513,0.023236,0.025835,0.022599
0.025463,0.021513,0.023236,0.025835,0.022599,0.02662
0.021513,0.023236,0.025835,0.022599,0.02662,0.025504
0.023236,0.025835,0.022599,0.02662,0.025504,0.023574
0.025835,0.022599,0.02662,0.025504,0.023574,0.021948
0.022599,0.02662,0.025504,0.023574,0.021948,0.025825
0.02662,0.025504,0.023574,0.021948,0.025825,0.023485
0.025504,0.023574,0.021948,0.025825,0.023485,0.02562
0.023574,0.021948,0.025825,0.023485,0.02562,0.025263
0.021948,0.025825,0.023485,0.02562,0.025263,0.023282
0.025825,0.023485,0.02562,0.025263,0.023282,0.02637
0.023485,0.02562,0.025263,0.023282,0.02637,0.023398
0.02562,0.025263,0.023282,0.02637,0.023398,0.025641
0.025263,0.023282,0.02637,0.023398,0.025641,0.028866
0.023282,0.02637,0.023398,0.025641,0.028866,0.024341
0.02637,0.023398,0.025641,0.028866,0.024341,0.025895
0.023398,0.025641,0.028866,0.024341,0.025895,0.023464
0.025641,0.028866,0.024341,0.025895,0.023464,0.025135
0.028866,0.024341,0.025895,0.023464,0.025135,0.029046
0.024341,0.025895,0.023464,0.025135,0.029046,0.023016
0.025895,0.023464,0.025135,0.029046,0.023016,0.026143
0.023464,0.025135,0.029046,0.023016,0.026143,0.027771
0.025135,0.029046,0.023016,0.026143,0.027771,0.028602
0.029046,0.023016,0.026143,0.027771,0.028602,0.02991
0.023016,0.026143,0.027771,0.028602,0.02991,0.027897
0.026143,0.027771,0.028602,0.02991,0.027897,0.026634
0.027771,0.028602,0.02991,0.027897,0.026634,0.030467
0.028602,0.02991,0.027897,0.026634,0.030467,0.031744
0.02991,0.027897,0.026634,0.030467,0.031744,0.026541
0.027897,0.026634,0.030467,0.031744,0.026541,0.025006
0.026634,0.030467,0.031744,0.026541,0.025006,0.030892
0.030467,0.031744,0.026541,0.025006,0.030892,0.029555
0.031744,0.026541,0.025006,0.030892,0.029555,0.031273
0.026541,0.025006,0.030892,0.029555,0.031273,0.026921
0.025006,0.030892,0.029555,0.031273,0.026921,0.027696
0.030892,0.029555,0.031273,0.026921,0.027696,0.026348
0.029555,0.031273,0.026921,0.027696,0.026348,0.025957
0.031273,0.026921,0.027696,0.026348,0.025957,0.029003
0.026921,0.027696,0.026348,0.025957,0.029003,0.025281
0.027696,0.026348,0.025957,0.029003,0.025281,0.023718
0.026348,0.025957,0.029003,0.025281,0.023718,0.022899
0.025957,0.029003,0.025281,0.023718,0.022899,0.028744
0.029003,0.025281,0.023718,0.022899,0.028744,0.023358
0.025281,0.023718,0.022899,0.028744,0.023358,0.025397
0.023718,0.022899,0.028744,0.023358,0.025397,0.020654
0.022899,0.028744,0.023358,0.025397,0.020654,0.02402
0.028744,0.023358,0.025397,0.020654,0.02402,0.020415
0.023358,0.025397,0.020654,0.02402,0.020415,0.024803
0.025397,0.020654,0.02402,0.020415,0.024803,0.02291
0.020654,0.02402,0.020415,0.024803,0.02291,0.03302
0.02402,0.020415,0.024803,0.02291,0.03302,0.029296
0.020415,0.024803,0.02291,0.03302,0.029296,0.024787
0.024803,0.02291,0.03302,0.029296,0.024787,0.029152
0.02291,0.03302,0.029296,0.024787,0.029152,0.032616
0.03302,0.029296,0.024787,0.029152,0.032616,0.026323
0.029296,0.024787,0.029152,0.032616,0.026323,0.034006
0.024787,0.029152,0.032616,0.026323,0.034006,0.031433
0.029152,0.032616,0.026323,0.034006,0.031433,0.029189
0.032616,0.026323,0.034006,0.031433,0.029189,0.039318
0.026323,0.034006,0.031433,0.029189,0.039318,0.034071
0.034006,0.031433,0.029189,0.039318,0.034071,0.025475
0.031433,0.029189,0.039318,0.034071,0.025475,0.027747
0.029189,0.039318,0.034071,0.025475,0.027747,0.030206
0.039318,0.034071,0.025475,0.027747,0.030206,0.030321
0.034071,0.025475,0.027747,0.030206,0.030321,0.038002
0.025475,0.027747,0.030206,0.030321,0.038002,0.037034
0.027747,0.030206,0.030321,0.038002,0.037034,0.040896
0.030206,0.030321,0.038002,0.037034,0.040896,0.036404
0.030321,0.038002,0.037034,0.040896,0.036404,0.034363
0.038002,0.037034,0.040896,0.036404,0.034363,0.035931
0.037034,0.040896,0.036404,0.034363,0.035931,0.042874
0.040896,0.036404,0.034363,0.035931,0.042874,0.040439
0.036404,0.034363,0.035931,0.042874,0.040439,0.034275
0.034363,0.035931,0.042874,0.040439,0.034275,0.031193
0.035931,0.042874,0.040439,0.034275,0.031193,0.038422
0.042874,0.040439,0.034275,0.031193,0.038422,0.051547
0.040439,0.034275,0.031193,0.038422,0.051547,0.051449
0.034275,0.031193,0.038422,0.051547,0.051449,0.038704
0.031193,0.038422,0.051547,0.051449,0.038704,0.057462
0.038422,0.051547,0.051449,0.038704,0.057462,0.047009
0.051547,0.051449,0.038704,0.057462,0.047009,0.052227
0.051449,0.038704,0.057462,0.047009,0.052227,0.049305
0.038704,0.057462,0.047009,0.052227,0.049305,0.048716
0.057462,0.047009,0.052227,0.049305,0.048716,0.065449
0.047009,0.052227,0.049305,0.048716,0.065449,0.068299
0.052227,0.049305,0.048716,0.065449,0.068299,0.1018
0.049305,0.048716,0.065449,0.068299,0.1018,0.06781
0.048716,0.065449,0.068299,0.1018,0.06781,0.045944
0.065449,0.068299,0.1018,0.06781,0.045944,0.050785
0.068299,0.1018,0.06781,0.045944,0.050785,0.048344
0.1018,0.06781,0.045944,0.050785,0.048344,0.042427
0.06781,0.045944,0.050785,0.048344,0.042427,0.041771
0.045944,0.050785,0.048344,0.042427,0.041771,0.051048
0.050785,0.048344,0.042427,0.041771,0.051048,0.048543
0.048344,0.042427,0.041771,0.051048,0.048543,0.045078
0.042427,0.041771,0.051048,0.048543,0.045078,0.044122
0.041771,0.051048,0.048543,0.045078,0.044122,0.049357
0.051048,0.048543,0.045078,0.044122,0.049357,0.038427
0.048543,0.045078,0.044122,0.049357,0.038427,0.030763
0.045078,0.044122,0.049357,0.038427,0.030763,0.041457
0.044122,0.049357,0.038427,0.030763,0.041457,0.055125
0.049357,0.038427,0.030763,0.041457,0.055125,0.035314
0.038427,0.030763,0.041457,0.055125,0.035314,0.032522
0.030763,0.041457,0.055125,0.035314,0.032522,0.035729
0.041457,0.055125,0.035314,0.032522,0.035729,0.035911
0.055125,0.035314,0.032522,0.035729,0.035911,0.032548
0.035314,0.032522,0.035729,0.035911,0.032548,0.032136
0.032522,0.035729,0.035911,0.032548,0.032136,0.028423
0.035729,0.035911,0.032548,0.032136,0.028423,0.029995
0.035911,0.032548,0.032136,0.028423,0.029995,0.035074
0.032548,0.032136,0.028423,0.029995,0.035074,0.030294
0.032136,0.028423,0.029995,0.035074,0.030294,0.03475
0.028423,0.029995,0.035074,0.030294,0.03475,0.029987
0.029995,0.035074,0.030294,0.03475,0.029987,0.03864
0.035074,0.030294,0.03475,0.029987,0.03864,0.035208
0.030294,0.03475,0.029987,0.03864,0.035208,0.032349
0.03475,0.029987,0.03864,0.035208,0.032349,0.026771
0.029987,0.03864,0.035208,0.032349,0.026771,0.037456
0.03864,0.035208,0.032349,0.026771,0.037456,0.027164
0.035208,0.032349,0.026771,0.037456,0.027164,0.026237
0.032349,0.026771,0.037456,0.027164,0.026237,0.028373
0.026771,0.037456,0.027164,0.026237,0.028373,0.03023
0.037456,0.027164,0.026237,0.028373,0.03023,0.026574
0.027164,0.026237,0.028373,0.03023,0.026574,0.03903
0.026237,0.028373,0.03023,0.026574,0.03903,0.034883
0.028373,0.03023,0.026574,0.03903,0.034883,0.034009
0.03023,0.026574,0.03903,0.034883,0.034009,0.033765
0.026574,0.03903,0.034883,0.034009,0.033765,0.034308
0.03903,0.034883,0.034009,0.033765,0.034308,0.038959
0.034883,0.034009,0.033765,0.034308,0.038959,0.039537
0.034009,0.033765,0.034308,0.038959,0.039537,0.03699
0.033765,0.034308,0.038959,0.039537,0.03699,0.041303
0.034308,0.038959,0.039537,0.03699,0.041303,0.0445
0.038959,0.039537,0.03699,0.041303,0.0445,0.050321
0.039537,0.03699,0.041303,0.0445,0.050321,0.045439
0.03699,0.041303,0.0445,0.050321,0.045439,0.043012
0.041303,0.0445,0.050321,0.045439,0.043012,0.053949
0.0445,0.050321,0.045439,0.043012,0.053949,0.045527
0.050321,0.045439,0.043012,0.053949,0.045527,0.053412
0.045439,0.043012,0.053949,0.045527,0.053412,0.044116
0.043012,0.053949,0.045527,0.053412,0.044116,0.060127
0.053949,0.045527,0.053412,0.044116,0.060127,0.047266
0.045527,0.053412,0.044116,0.060127,0.047266,0.037219
0.053412,0.044116,0.060127,0.047266,0.037219,0.042575
0.044116,0.060127,0.047266,0.037219,0.042575,0.039629
0.060127,0.047266,0.037219,0.042575,0.039629,0.039729
0.047266,0.037219,0.042575,0.039629,0.039729,0.035494
0.037219,0.042575,0.039629,0.039729,0.035494,0.04442
0.042575,0.039629,0.039729,0.035494,0.04442,0.0358
0.039629,0.039729,0.035494,0.04442,0.0358,0.038064
0.039729,0.035494,0.04442,0.0358,0.038064,0.042083
0.035494,0.04442,0.0358,0.038064,0.042083,0.040334
0.04442,0.0358,0.038064,0.042083,0.040334,0.040132
0.0358,0.038064,0.042083,0.040334,0.040132,0.040437
0.038064,0.042083,0.040334,0.040132,0.040437,0.035102
0.042083,0.040334,0.040132,0.040437,0.035102,0.037581
0.040334,0.040132,0.040437,0.035102,0.037581,0.042269
0.040132,0.040437,0.035102,0.037581,0.042269,0.039411
0.040437,0.035102,0.037581,0.042269,0.039411,0.030927
0.035102,0.037581,0.042269,0.039411,0.030927,0.03664
0.037581,0.042269,0.039411,0.030927,0.03664,0.034689
0.042269,0.039411,0.030927,0.03664,0.034689,0.033804
0.039411,0.030927,0.03664,0.034689,0.033804,0.031459
0.030927,0.03664,0.034689,0.033804,0.031459,0.03177
0.03664,0.034689,0.033804,0.031459,0.03177,0.038195
0.034689,0.033804,0.031459,0.03177,0.038195,0.031563
0.033804,0.031459,0.03177,0.038195,0.031563,0.03244
0.031459,0.03177,0.038195,0.031563,0.03244,0.031585
0.03177,0.038195,0.031563,0.03244,0.031585,0.029268
0.038195,0.031563,0.03244,0.031585,0.029268,0.03237
0.031563,0.03244,0.031585,0.029268,0.03237,0.036535
0.03244,0.031585,0.029268,0.03237,0.036535,0.031133
0.031585,0.029268,0.03237,0.036535,0.031133,0.032245
0.029268,0.03237,0.036535,0.031133,0.032245,0.033494
0.03237,0.036535,0.031133,0.032245,0.033494,0.032753
0.036535,0.031133,0.032245,0.033494,0.032753,0.02057
0.031133,0.032245,0.033494,0.032753,0.02057,0.039611
0.032245,0.033494,0.032753,0.02057,0.039611,0.028722
0.033494,0.032753,0.02057,0.039611,0.028722,0.03437
0.032753,0.02057,0.039611,0.028722,0.03437,0.029426
0.02057,0.039611,0.028722,0.03437,0.029426,0.030518
0.039611,0.028722,0.03437,0.029426,0.030518,0.031079
0.028722,0.03437,0.029426,0.030518,0.031079,0.02682
0.03437,0.029426,0.030518,0.031079,0.02682,0.028573
0.029426,0.030518,0.031079,0.02682,0.028573,0.027793
0.030518,0.031079,0.02682,0.028573,0.027793,0.0273
0.031079,0.02682,0.028573,0.027793,0.0273,0.02995
0.02682,0.028573,0.027793,0.0273,0.02995,0.023564
0.028573,0.027793,0.0273,0.02995,0.023564,0.028373
0.027793,0.0273,0.02995,0.023564,0.028373,0.03105
0.0273,0.02995,0.023564,0.028373,0.03105,0.026597
0.02995,0.023564,0.028373,0.03105,0.026597,0.024724
0.023564,0.028373,0.03105,0.026597,0.024724,0.015994
0.028373,0.03105,0.026597,0.024724,0.015994,0.025731
0.03105,0.026597,0.024724,0.015994,0.025731,0.025109
0.026597,0.024724,0.015994,0.025731,0.025109,0.024715
0.024724,0.015994,0.025731,0.025109,0.024715,0.025518
0.015994,0.025731,0.025109,0.024715,0.025518,0.035171
0.025731,0.025109,0.024715,0.025518,0.035171,0.022835
0.025109,0.024715,0.025518,0.035171,0.022835,0.031169
0.024715,0.025518,0.035171,0.022835,0.031169,0.026963
0.025518,0.035171,0.022835,0.031169,0.026963,0.025706
0.035171,0.022835,0.031169,0.026963,0.025706,0.02613
0.022835,0.031169,0.026963,0.025706,0.02613,0.026075
0.031169,0.026963,0.025706,0.02613,0.026075,0.025776
0.026963,0.025706,0.02613,0.026075,0.025776,0.022383
0.025706,0.02613,0.026075,0.025776,0.022383,0.026642
0.02613,0.026075,0.025776,0.022383,0.026642,0.025103
0.026075,0.025776,0.022383,0.026642,0.025103,0.023918
0.025776,0.022383,0.026642,0.025103,0.023918,0.029877
0.022383,0.026642,0.025103,0.023918,0.029877,0.029039
0.026642,0.025103,0.023918,0.029877,0.029039,0.027254
0.025103,0.023918,0.029877,0.029039,0.027254,0.036157
0.023918,0.029877,0.029039,0.027254,0.036157,0.03186
0.029877,0.029039,0.027254,0.036157,0.03186,0.026609
0.029039,0.027254,0.036157,0.03186,0.026609,0.027729
0.027254,0.036157,0.03186,0.026609,0.027729,0.03423
0.036157,0.03186,0.026609,0.027729,0.03423,0.032622
0.03186,0.026609,0.027729,0.03423,0.032622,0.023992
0.026609,0.027729,0.03423,0.032622,0.023992,0.02838
0.027729,0.03423,0.032622,0.023992,0.02838,0.028099
0.03423,0.032622,0.023992,0.02838,0.028099,0.028856
0.032622,0.023992,0.02838,0.028099,0.028856,0.031678
0.023992,0.02838,0.028099,0.028856,0.031678,0.026007
0.02838,0.028099,0.028856,0.031678,0.026007,0.02825
0.028099,0.028856,0.031678,0.026007,0.02825,0.028905
0.028856,0.031678,0.026007,0.02825,0.028905,0.031645
0.031678,0.026007,0.02825,0.028905,0.031645,0.031672
0.026007,0.02825,0.028905,0.031645,0.031672,0.026326
0.02825,0.028905,0.031645,0.031672,0.026326,0.023643
0.028905,0.031645,0.031672,0.026326,0.023643,0.022873
0.031645,0.031672,0.026326,0.023643,0.022873,0.029898
0.031672,0.026326,0.023643,0.022873,0.029898,0.026651
0.026326,0.023643,0.022873,0.029898,0.026651,0.031472
0.023643,0.022873,0.029898,0.026651,0.031472,0.024506
0.022873,0.029898,0.026651,0.031472,0.024506,0.026036
0.029898,0.026651,0.031472,0.024506,0.026036,0.023852
0.026651,0.031472,0.024506,0.026036,0.023852,0.028171
0.031472,0.024506,0.026036,0.023852,0.028171,0.024056
0.024506,0.026036,0.023852,0.028171,0.024056,0.025024
0.026036,0.023852,0.028171,0.024056,0.025024,0.023866
0.023852,0.028171,0.024056,0.025024,0.023866,0.031626
0.028171,0.024056,0.025024,0.023866,0.031626,0.028486
0.024056,0.025024,0.023866,0.031626,0.028486,0.028873
0.025024,0.023866,0.031626,0.028486,0.028873,0.030046
0.023866,0.031626,0.028486,0.028873,0.030046,0.037137
0.031626,0.028486,0.028873,0.030046,0.037137,0.028304
0.028486,0.028873,0.030046,0.037137,0.028304,0.049929
0.028873,0.030046,0.037137,0.028304,0.049929,0.027087
0.030046,0.037137,0.028304,0.049929,0.027087,0.024981
0.037137,0.028304,0.049929,0.027087,0.024981,0.032824
0.028304,0.049929,0.027087,0.024981,0.032824,0.033341
0.049929,0.027087,0.024981,0.032824,0.033341,0.032931
0.027087,0.024981,0.032824,0.033341,0.032931,0.028232
0.024981,0.032824,0.033341,0.032931,0.028232,0.022482
0.032824,0.033341,0.032931,0.028232,0.022482,0.025898
0.033341,0.032931,0.028232,0.022482,0.025898,0.022943
0.032931,0.028232,0.022482,0.025898,0.022943,0.028636
0.028232,0.022482,0.025898,0.022943,0.028636,0.026164
0.022482,0.025898,0.022943,0.028636,0.026164,0.027296
0.025898,0.022943,0.028636,0.026164,0.027296,0.025045
0.022943,0.028636,0.026164,0.027296,0.025045,0.023084
0.028636,0.026164,0.027296,0.025045,0.023084,0.036032
0.026164,0.027296,0.025045,0.023084,0.036032,0.021575
0.027296,0.025045,0.023084,0.036032,0.021575,0.030182
0.025045,0.023084,0.036032,0.021575,0.030182,0.022351
0.023084,0.036032,0.021575,0.030182,0.022351,0.025571
0.036032,0.021575,0.030182,0.022351,0.025571,0.024147
0.021575,0.030182,0.022351,0.025571,0.024147,0.025877
0.030182,0.022351,0.025571,0.024147,0.025877,0.031321
0.022351,0.025571,0.024147,0.025877,0.031321,0.027036
0.025571,0.024147,0.025877,0.031321,0.027036,0.021853
0.024147,0.025877,0.031321,0.027036,0.021853,0.037027
0.025877,0.031321,0.027036,0.021853,0.037027,0.025433
0.031321,0.027036,0.021853,0.037027,0.025433,0.02773
0.027036,0.021853,0.037027,0.025433,0.02773,0.024319
0.021853,0.037027,0.025433,0.02773,0.024319,0.028077
0.037027,0.025433,0.02773,0.024319,0.028077,0.025716
0.025433,0.02773,0.024319,0.028077,0.025716,0.025435
0.02773,0.024319,0.028077,0.025716,0.025435,0.027309
0.024319,0.028077,0.025716,0.025435,0.027309,0.028328
